Timestamp,_id,Redemption Count,Sales Count,day_of_week,month,quarter,is_weekend,RedemptionCount_lag1,RedemptionCount_lag7
2020-05-01,6657183,200,178,4,5,2,0,151.0,160.0
2020-05-02,5610898,147,168,5,5,2,1,200.0,134.0
2020-05-03,5609049,131,110,6,5,2,1,147.0,54.0
2020-05-04,5737578,138,112,0,5,2,0,131.0,153.0
2020-05-05,6517625,205,175,1,5,2,0,138.0,166.0
2020-05-06,6254568,186,172,2,5,2,0,205.0,161.0
2020-05-07,6252264,174,138,3,5,2,0,186.0,151.0
2020-05-08,5859405,231,168,4,5,2,0,174.0,200.0
2020-05-09,5466951,121,80,5,5,2,1,231.0,147.0
2020-05-10,4684554,115,71,6,5,2,1,121.0,131.0
2020-05-11,5463675,141,109,0,5,2,0,115.0,138.0
2020-05-12,6502075,187,133,1,5,2,0,141.0,205.0
2020-05-13,6889470,236,224,2,5,2,0,187.0,186.0
2020-05-14,6886661,185,214,3,5,2,0,236.0,174.0
2020-05-15,6104689,170,138,4,5,2,0,185.0,231.0
2020-05-16,6751550,232,351,5,5,2,1,170.0,121.0
2020-05-17,4672566,97,80,6,5,2,1,232.0,115.0
2020-05-18,4152304,68,51,0,5,2,0,97.0,141.0
2020-05-19,6615618,205,167,1,5,2,0,68.0,187.0
2020-05-20,6742658,255,213,2,5,2,0,205.0,236.0
2020-05-21,6610365,275,163,3,5,2,0,255.0,185.0
2020-05-22,7255444,261,299,4,5,2,0,275.0,170.0
2020-05-23,6345941,185,192,5,5,2,1,261.0,232.0
2020-05-24,4401895,105,74,6,5,2,1,185.0,97.0
2020-05-25,6859472,214,293,0,5,2,0,105.0,68.0
2020-05-26,6468625,226,191,1,5,2,0,214.0,205.0
2020-05-27,6078228,200,189,2,5,2,0,226.0,255.0
2020-05-28,6593025,245,164,3,5,2,0,200.0,275.0
2020-05-29,6848819,208,164,4,5,2,0,245.0,261.0
2020-05-30,6587721,213,211,5,5,2,1,208.0,185.0
2020-05-31,5552332,160,263,6,5,2,1,213.0,105.0
2020-06-01,6582927,222,214,0,6,2,0,160.0,214.0
2020-06-02,6838325,234,165,1,6,2,0,222.0,226.0
2020-06-03,6577623,239,143,2,6,2,0,234.0,200.0
2020-06-04,7477273,308,225,3,6,2,0,239.0,245.0
2020-06-05,6829739,275,262,4,6,2,0,308.0,208.0
2020-06-06,6698146,228,284,5,6,2,1,275.0,213.0
2020-06-07,6051767,199,158,6,6,2,1,228.0,160.0
2020-06-08,6178248,225,141,0,6,2,0,199.0,222.0
2020-06-09,6947775,276,246,1,6,2,0,225.0,234.0
2020-06-10,6301939,236,135,2,6,2,0,276.0,239.0
2020-06-11,6556611,287,243,3,6,2,0,236.0,308.0
2020-06-12,6939459,313,248,4,6,2,0,287.0,275.0
2020-06-13,6808115,259,248,5,6,2,1,313.0,228.0
2020-06-14,5906653,209,212,6,6,2,1,259.0,199.0
2020-06-15,6161208,268,176,0,6,2,0,209.0,225.0
2020-06-16,6800324,298,288,1,6,2,0,268.0,276.0
2020-06-17,7310421,319,272,2,6,2,0,298.0,236.0
2020-06-18,7819834,336,299,3,6,2,0,319.0,287.0
2020-06-19,7047480,347,305,4,6,2,0,336.0,313.0
2020-06-20,6788346,330,327,5,6,2,1,347.0,259.0
2020-06-21,6273519,269,283,6,6,2,1,330.0,209.0
2020-06-22,6654986,245,314,0,6,2,0,269.0,268.0
2020-06-23,6524379,264,281,1,6,2,0,245.0,298.0
2020-06-24,9078628,345,2661,2,6,2,0,264.0,319.0
2020-06-25,10478903,342,1956,3,6,2,0,345.0,336.0
2020-06-26,10727514,434,2339,4,6,2,0,342.0,347.0
2020-06-27,10848040,1753,2848,5,6,2,1,434.0,330.0
2020-06-28,11733266,4192,3345,6,6,2,1,1753.0,269.0
2020-06-29,10832995,2008,3001,0,6,2,0,4192.0,245.0
2020-06-30,10698450,1923,4121,1,6,2,0,2008.0,264.0
2020-07-01,11454795,5697,3919,2,7,3,0,1923.0,345.0
2020-07-02,11192412,2674,3142,3,7,3,0,5697.0,342.0
2020-07-03,11057613,2750,3697,4,7,3,0,2674.0,434.0
2020-07-04,11557910,5226,3967,5,7,3,1,2750.0,1753.0
2020-07-05,11295880,4025,3159,6,7,3,1,5226.0,4192.0
2020-07-06,10780805,1956,2173,0,7,3,0,4025.0,2008.0
2020-07-07,10900285,1783,1966,1,7,3,0,1956.0,1923.0
2020-07-08,10892889,1812,1981,2,7,3,0,1783.0,5697.0
2020-07-09,11012025,2099,2196,3,7,3,0,1812.0,2674.0
2020-07-10,10625118,2353,2299,4,7,3,0,2099.0,2750.0
2020-07-11,9986232,1067,1719,5,7,3,1,2353.0,5226.0
2020-07-12,11242836,3846,3247,6,7,3,1,1067.0,4025.0
2020-07-13,10477754,1408,1920,0,7,3,0,3846.0,1956.0
2020-07-14,10849201,2213,2502,1,7,3,0,1408.0,1783.0
2020-07-15,10967829,2495,2596,2,7,3,0,2213.0,1812.0
2020-07-16,9952736,542,1626,3,7,3,0,2495.0,2099.0
2020-07-17,11330955,3208,4453,4,7,3,0,542.0,2353.0
2020-07-18,11197090,5201,3130,5,7,3,1,3208.0,1067.0
2020-07-19,10686455,1827,1780,6,7,3,1,5201.0,3846.0
2020-07-20,10428037,2443,2822,0,7,3,0,1827.0,1408.0
2020-07-21,10044600,2199,2176,1,7,3,0,2443.0,2213.0
2020-07-22,10038200,623,1463,2,7,3,0,2199.0,2495.0
2020-07-23,10783927,1824,2572,3,7,3,0,623.0,542.0
2020-07-24,11277585,3239,4059,4,7,3,0,1824.0,3208.0
2020-07-25,11269485,5923,4921,5,7,3,1,3239.0,5201.0
2020-07-26,10886136,4995,3967,6,7,3,1,5923.0,1827.0
2020-07-27,10253567,1002,1828,0,7,3,0,4995.0,2443.0
2020-07-28,10746517,2587,2684,1,7,3,0,1002.0,2199.0
2020-07-29,10364625,1649,2461,2,7,3,0,2587.0,623.0
2020-07-30,10232985,2566,3214,3,7,3,0,1649.0,1824.0
2020-07-31,10724931,3710,4615,4,7,3,0,2566.0,3239.0
2020-08-01,10842114,5137,3011,5,8,3,1,3710.0,5923.0
2020-08-02,9838581,1213,1230,6,8,3,1,5137.0,4995.0
2020-08-03,10081179,2083,1984,0,8,3,0,1213.0,1002.0
2020-08-04,9328575,637,1470,1,8,3,0,2083.0,2587.0
2020-08-05,10192805,2820,3200,2,8,3,0,637.0,1649.0
2020-08-06,10682791,2980,3476,3,8,3,0,2820.0,2566.0
2020-08-07,11047659,3282,4282,4,8,3,0,2980.0,3710.0
2020-08-08,11411726,5445,4641,5,8,3,1,3282.0,5137.0
2020-08-09,10659829,5059,4146,6,8,3,1,5445.0,1213.0
2020-08-10,10652433,2479,2588,0,8,3,0,5059.0,2083.0
2020-08-11,9407622,1201,2237,1,8,3,0,2479.0,637.0
2020-08-12,10885820,3297,3624,2,8,3,0,1201.0,2820.0
2020-08-13,10754505,2923,3716,3,8,3,0,3297.0,2980.0
2020-08-14,10870420,3821,4841,4,8,3,0,2923.0,3282.0
2020-08-15,10862676,5230,3170,5,8,3,1,3821.0,5445.0
2020-08-16,10115069,2363,2021,6,8,3,1,5230.0,5059.0
2020-08-17,9492175,1381,1846,0,8,3,0,2363.0,2479.0
2020-08-18,9978876,2690,2934,1,8,3,0,1381.0,1201.0
2020-08-19,10341534,2795,3326,2,8,3,0,2690.0,3297.0
2020-08-20,10580451,3135,3531,3,8,3,0,2795.0,2923.0
2020-08-21,9958545,2727,3720,4,8,3,0,3135.0,3821.0
2020-08-22,10688907,5449,4493,5,8,3,1,2727.0,5230.0
2020-08-23,10926797,5487,4524,6,8,3,1,5449.0,2363.0
2020-08-24,10183021,2421,2942,0,8,3,0,5487.0,1381.0
2020-08-25,10911489,3094,3288,1,8,3,0,2421.0,2690.0
2020-08-26,10536161,2287,1936,2,8,3,0,3094.0,2795.0
2020-08-27,9794440,1626,2127,3,8,3,0,2287.0,3135.0
2020-08-28,10032659,2676,3131,4,8,3,0,1626.0,2727.0
2020-08-29,10514833,3865,3933,5,8,3,1,2676.0,5449.0
2020-08-30,10507437,5284,4610,6,8,3,1,3865.0,5487.0
2020-08-31,10133885,2835,2861,0,8,3,0,5284.0,2421.0
2020-09-01,10126996,2610,2693,1,9,3,0,2835.0,3094.0
2020-09-02,9632549,986,1881,2,9,3,0,2610.0,2287.0
2020-09-03,10357165,3112,3688,3,9,3,0,986.0,1626.0
2020-09-04,10715100,3318,4311,4,9,3,0,3112.0,2676.0
2020-09-05,10342460,5483,5034,5,9,3,1,3318.0,3865.0
2020-09-06,10942965,5367,3633,6,9,3,1,5483.0,5284.0
2020-09-07,9234418,2214,1736,0,9,3,0,5367.0,2835.0
2020-09-08,8864463,583,813,1,9,3,0,2214.0,2610.0
2020-09-09,8859134,1073,1005,2,9,3,0,583.0,986.0
2020-09-10,9217546,932,1162,3,9,3,0,1073.0,3112.0
2020-09-11,9696440,1604,1868,4,9,3,0,932.0,3318.0
2020-09-12,9690040,3204,2554,5,9,3,1,1604.0,5483.0
2020-09-13,9925649,1734,1639,6,9,3,1,3204.0,5367.0
2020-09-14,8467795,933,1100,0,9,3,0,1734.0,2214.0
2020-09-15,8825481,840,938,1,9,3,0,933.0,583.0
2020-09-16,9182510,1900,1649,2,9,3,0,840.0,1073.0
2020-09-17,9176734,892,1048,3,9,3,0,1900.0,932.0
2020-09-18,9170958,1086,1257,4,9,3,0,892.0,1604.0
2020-09-19,8562387,2159,1878,5,9,3,1,1086.0,3204.0
2020-09-20,8798325,1943,1673,6,9,3,1,2159.0,1734.0
2020-09-21,7829640,844,732,0,9,3,0,1943.0,933.0
2020-09-22,8788251,922,1023,1,9,3,0,844.0,840.0
2020-09-23,9143750,1657,1610,2,9,3,0,922.0,1900.0
2020-09-24,9258172,904,1135,3,9,3,0,1657.0,892.0
2020-09-25,9732717,1611,2123,4,9,3,0,904.0,1086.0
2020-09-26,9486083,3641,3162,5,9,3,1,1611.0,2159.0
2020-09-27,9359883,2832,2345,6,9,3,1,3641.0,1943.0
2020-09-28,8154934,1041,972,0,9,3,0,2832.0,844.0
2020-09-29,7671008,650,606,1,9,3,0,1041.0,922.0
2020-09-30,7307617,497,436,2,9,3,0,650.0,1657.0
2020-10-01,7423601,744,784,3,10,4,0,497.0,904.0
2020-10-02,8257230,539,684,4,10,4,0,744.0,1611.0
2020-10-03,7176330,1271,1064,5,10,4,1,539.0,3641.0
2020-10-04,6933697,354,309,6,10,4,1,1271.0,2832.0
2020-10-05,7766525,782,720,0,10,4,0,354.0,1041.0
2020-10-06,7762300,823,741,1,10,4,0,782.0,650.0
2020-10-07,8116038,553,567,2,10,4,0,823.0,497.0
2020-10-08,8230665,712,732,3,10,4,0,553.0,744.0
2020-10-09,8821799,937,1020,4,10,4,0,712.0,539.0
2020-10-10,8101690,1638,1342,5,10,4,1,937.0,1271.0
2020-10-11,7620896,1092,977,6,10,4,1,1638.0,354.0
2020-10-12,7378837,765,751,0,10,4,0,1092.0,782.0
2020-10-13,8088498,903,834,1,10,4,0,765.0,823.0
2020-10-14,7370777,848,725,2,10,4,0,903.0,553.0
2020-10-15,7485723,475,502,3,10,4,0,848.0,712.0
2020-10-16,8075374,735,844,4,10,4,0,475.0,937.0
2020-10-17,8308055,1231,1068,5,10,4,1,735.0,1638.0
2020-10-18,6998698,539,436,6,10,4,1,1231.0,1092.0
2020-10-19,6639612,500,470,0,10,4,0,539.0,765.0
2020-10-20,7228866,600,510,1,10,4,0,500.0,903.0
2020-10-21,7461972,540,389,2,10,4,0,600.0,848.0
2020-10-22,8404767,524,465,3,10,4,0,540.0,475.0
2020-10-23,8872800,1193,1084,4,10,4,0,524.0,735.0
2020-10-24,7330601,799,752,5,10,4,1,1193.0,1231.0
2020-10-25,6617884,536,419,6,10,4,1,799.0,539.0
2020-10-26,6378561,538,505,0,10,4,0,536.0,500.0
2020-10-27,6965835,509,389,1,10,4,0,538.0,600.0
2020-10-28,7434252,754,611,2,10,4,0,509.0,540.0
2020-10-29,6958637,532,503,3,10,4,0,754.0,524.0
2020-10-30,7544416,627,623,4,10,4,0,532.0,1193.0
2020-10-31,6598004,748,710,5,10,4,1,627.0,799.0
2020-11-01,5417443,197,196,6,11,4,1,748.0,536.0
2020-11-02,6239213,475,386,0,11,4,0,197.0,538.0
2020-11-03,6824599,517,479,1,11,4,0,475.0,509.0
2020-11-04,7526688,799,717,2,11,4,0,517.0,754.0
2020-11-05,7875113,665,638,3,11,4,0,799.0,532.0
2020-11-06,8575237,1047,1292,4,11,4,0,665.0,627.0
2020-11-07,8921982,1368,1305,5,11,4,1,1047.0,748.0
2020-11-08,8916206,1241,880,6,11,4,1,1368.0,197.0
2020-11-09,8324395,1119,998,0,11,4,0,1241.0,475.0
2020-11-10,8085075,1376,1235,1,11,4,0,1119.0,517.0
2020-11-11,7612020,955,790,2,11,4,0,1376.0,799.0
2020-11-12,7490784,694,541,3,11,4,0,955.0,665.0
2020-11-13,7369740,645,507,4,11,4,0,694.0,1047.0
2020-11-14,6898221,712,631,5,11,4,1,645.0,1368.0
2020-11-15,4791629,105,99,6,11,4,1,712.0,1241.0
2020-11-16,6308361,452,351,0,11,4,0,105.0,1119.0
2020-11-17,6538924,515,481,1,11,4,0,452.0,1376.0
2020-11-18,6419105,545,464,2,11,4,0,515.0,955.0
2020-11-19,6649335,569,471,3,11,4,0,545.0,694.0
2020-11-20,7228921,672,644,4,11,4,0,569.0,645.0
2020-11-21,5943489,430,383,5,11,4,1,672.0,712.0
2020-11-22,5242095,123,71,6,11,4,1,430.0,105.0
2020-11-23,5938593,462,390,0,11,4,0,123.0,452.0
2020-11-24,5586888,492,395,1,11,4,0,462.0,515.0
2020-11-25,6282495,474,317,2,11,4,0,492.0,545.0
2020-11-26,6628359,527,522,3,11,4,0,474.0,569.0
2020-11-27,6973710,541,493,4,11,4,0,527.0,672.0
2020-11-28,6737831,429,425,5,11,4,1,541.0,430.0
2020-11-29,5921865,445,358,6,11,4,1,429.0,123.0
2020-11-30,5687185,418,320,0,11,4,0,445.0,462.0
2020-12-01,5684784,256,244,1,12,4,0,418.0,492.0
2020-12-02,6030206,481,392,2,12,4,0,256.0,474.0
2020-12-03,5448052,532,379,3,12,4,0,481.0,527.0
2020-12-04,6372575,474,380,4,12,4,0,532.0,541.0
2020-12-05,6253767,339,343,5,12,4,1,474.0,429.0
2020-12-06,5556456,228,273,6,12,4,1,339.0,445.0
2020-12-07,6132577,493,413,0,12,4,0,228.0,418.0
2020-12-08,6476652,507,493,1,12,4,0,493.0,256.0
2020-12-09,6242373,473,419,2,12,4,0,507.0,481.0
2020-12-10,6239457,545,417,3,12,4,0,473.0,532.0
2020-12-11,6813851,589,492,4,12,4,0,545.0,474.0
2020-12-12,5656315,177,113,5,12,4,1,589.0,339.0
2020-12-13,5538552,245,195,6,12,4,1,177.0,228.0
2020-12-14,6228117,480,333,0,12,4,0,245.0,493.0
2020-12-15,5764175,536,336,1,12,4,0,480.0,507.0
2020-12-16,5992090,458,307,2,12,4,0,536.0,473.0
2020-12-17,6795443,525,406,3,12,4,0,458.0,545.0
2020-12-18,6331600,577,478,4,12,4,0,525.0,589.0
2020-12-19,5638332,275,230,5,12,4,1,577.0,177.0
2020-12-20,5865918,186,151,6,12,4,1,275.0,245.0
2020-12-21,6667883,302,262,0,12,4,0,186.0,480.0
2020-12-22,6664519,344,346,1,12,4,0,302.0,536.0
2020-12-23,7005606,441,367,2,12,4,0,344.0,458.0
2020-12-24,5739525,240,130,3,12,4,0,441.0,525.0
2020-12-25,5163435,138,99,4,12,4,0,240.0,577.0
2020-12-26,6308115,228,261,5,12,4,1,138.0,275.0
2020-12-27,6075867,295,267,6,12,4,1,228.0,186.0
2020-12-28,4812843,188,262,0,12,4,0,295.0,302.0
2020-12-29,6299865,360,271,1,12,4,0,188.0,344.0
2020-12-30,6411300,228,241,2,12,4,0,360.0,441.0
2020-12-31,6064949,378,288,3,12,4,0,228.0,240.0
2021-01-01,5719075,206,200,4,1,1,0,378.0,138.0
2021-01-02,5716575,347,324,5,1,1,1,206.0,228.0
2021-01-03,5142780,160,124,6,1,1,1,347.0,295.0
2021-01-04,5369186,225,217,0,1,1,0,160.0,188.0
2021-01-05,6166125,241,187,1,1,1,0,225.0,360.0
2021-01-06,5934994,266,254,2,1,1,0,241.0,228.0
2021-01-07,6844710,295,254,3,1,1,0,266.0,378.0
2021-01-08,7183071,286,240,4,1,1,0,295.0,206.0
2021-01-09,7179102,505,470,5,1,1,1,286.0,347.0
2021-01-10,5694875,293,197,6,1,1,1,505.0,160.0
2021-01-11,5692375,252,209,0,1,1,0,293.0,225.0
2021-01-12,5462328,253,158,1,1,1,0,252.0,241.0
2021-01-13,6028644,286,153,2,1,1,0,253.0,266.0
2021-01-14,5343806,225,145,3,1,1,0,286.0,295.0
2021-01-15,5455224,204,147,4,1,1,0,225.0,286.0
2021-01-16,5452920,309,211,5,1,1,1,204.0,505.0
2021-01-17,4542340,163,131,6,1,1,1,309.0,293.0
2021-01-18,4767735,202,116,0,1,1,0,163.0,252.0
2021-01-19,4992878,221,180,1,1,1,0,202.0,253.0
2021-01-20,5104350,227,138,2,1,1,0,221.0,286.0
2021-01-21,6009193,249,175,3,1,1,0,227.0,225.0
2021-01-22,6006384,241,208,4,1,1,0,249.0,204.0
2021-01-23,5324066,318,336,5,1,1,1,241.0,309.0
2021-01-24,4982230,205,189,6,1,1,1,318.0,163.0
2021-01-25,5885594,242,229,0,1,1,0,205.0,202.0
2021-01-26,4864891,176,119,1,1,1,0,242.0,221.0
2021-01-27,5202255,251,197,2,1,1,0,176.0,227.0
2021-01-28,5087115,231,158,3,1,1,0,251.0,249.0
2021-01-29,6440772,255,280,4,1,1,0,231.0,241.0
2021-01-30,6098787,522,482,5,1,1,1,255.0,318.0
2021-01-31,4967226,247,193,6,1,1,1,522.0,205.0
2021-02-01,5755044,232,193,0,2,1,0,247.0,242.0
2021-02-02,6316268,267,191,1,2,1,0,232.0,176.0
2021-02-03,6087717,397,377,2,2,1,0,267.0,251.0
2021-02-04,5859490,303,224,3,2,1,0,397.0,231.0
2021-02-05,6982781,244,295,4,2,1,0,303.0,255.0
2021-02-06,6303724,471,475,5,2,1,1,244.0,522.0
2021-02-07,5175713,447,384,6,2,1,1,471.0,247.0
2021-02-08,5848258,283,205,0,2,1,0,447.0,232.0
2021-02-09,6295100,307,284,1,2,1,0,283.0,267.0
2021-02-10,6516619,326,287,2,2,1,0,307.0,397.0
2021-02-11,7074585,347,278,3,2,1,0,326.0,303.0
2021-02-12,7070616,321,354,4,2,1,0,347.0,244.0
2021-02-13,8075844,557,584,5,2,1,1,321.0,471.0
2021-02-14,7510365,885,1080,6,2,1,1,557.0,447.0
2021-02-15,6497885,680,595,0,2,1,0,885.0,283.0
2021-02-16,6382575,219,235,1,2,1,0,680.0,307.0
2021-02-17,7274410,526,458,2,2,1,0,219.0,326.0
2021-02-18,7605630,407,346,3,2,1,0,526.0,347.0
2021-02-19,8047980,426,682,4,2,1,0,407.0,321.0
2021-02-20,4692261,355,548,5,2,1,1,426.0,557.0
2021-02-21,0,0,0,6,2,1,1,355.0,885.0
2021-02-22,0,0,0,0,2,1,0,0.0,680.0
2021-02-23,2010429,62,61,1,2,1,0,0.0,219.0
2021-02-24,6252596,347,317,2,2,1,0,62.0,526.0
2021-02-25,6472597,400,467,3,2,1,0,347.0,407.0
2021-02-26,6246212,466,542,4,2,1,0,400.0,426.0
2021-02-27,6800341,633,659,5,2,1,1,466.0,355.0
2021-02-28,5237069,224,262,6,2,1,1,633.0,0.0
2021-03-01,5457571,301,383,0,3,1,0,224.0,0.0
2021-03-02,6122985,344,343,1,3,1,0,301.0,62.0
2021-03-03,6787409,497,482,2,3,1,0,344.0,347.0
2021-03-04,6116605,397,335,3,3,1,0,497.0,400.0
2021-03-05,6891455,401,382,4,3,1,0,397.0,466.0
2021-03-06,6887611,498,533,5,3,1,1,401.0,633.0
2021-03-07,6550770,650,624,6,3,1,1,498.0,224.0
2021-03-08,5881622,397,360,0,3,1,0,650.0,301.0
2021-03-09,6322383,534,539,1,3,1,0,397.0,344.0
2021-03-10,6429967,567,476,2,3,1,0,534.0,497.0
2021-03-11,6315828,412,488,3,3,1,0,567.0,397.0
2021-03-12,7641129,580,708,4,3,1,0,412.0,401.0
2021-03-13,7636368,867,791,5,3,1,1,580.0,498.0
2021-03-14,5751798,372,314,6,3,1,1,867.0,650.0
2021-03-15,6854379,362,333,0,3,1,0,372.0,397.0
2021-03-16,6408681,330,255,1,3,1,0,362.0,534.0
2021-03-17,6405317,432,438,2,3,1,0,330.0,567.0
2021-03-18,6181252,324,316,3,3,1,0,432.0,412.0
2021-03-19,7501590,459,723,4,3,1,0,324.0,580.0
2021-03-20,8268450,1809,1582,5,3,1,1,459.0,867.0
2021-03-21,7822283,1461,1307,6,3,1,1,1809.0,372.0
2021-03-22,6716527,637,546,0,3,1,0,1461.0,362.0
2021-03-23,6932835,515,470,1,3,1,0,637.0,330.0
2021-03-24,6489056,423,425,2,3,1,0,515.0,432.0
2021-03-25,6705364,672,639,3,3,1,0,423.0,324.0
2021-03-26,6811475,353,365,4,3,1,0,672.0,459.0
2021-03-27,7027168,803,683,5,3,1,1,353.0,1809.0
2021-03-28,5706558,195,207,6,3,1,1,803.0,1461.0
2021-03-29,6690785,406,464,0,3,1,0,195.0,637.0
2021-03-30,7015840,893,2186,1,3,1,0,406.0,515.0
2021-03-31,7121270,378,1470,2,3,1,0,893.0,423.0
2021-04-01,7007584,393,476,3,4,2,0,378.0,672.0
2021-04-02,7878636,862,776,4,4,2,0,393.0,353.0
2021-04-03,7764134,718,766,5,4,2,1,862.0,803.0
2021-04-04,7322095,1662,1408,6,4,2,1,718.0,195.0
2021-04-05,6225711,541,427,0,4,2,0,1662.0,406.0
2021-04-06,6440735,460,324,1,4,2,0,541.0,893.0
2021-04-07,6873552,556,434,2,4,2,0,460.0,378.0
2021-04-08,7305613,606,541,3,4,2,0,556.0,393.0
2021-04-09,7192185,427,467,4,4,2,0,606.0,862.0
2021-04-10,7296702,1691,1434,5,4,2,1,427.0,718.0
2021-04-11,5115903,146,144,6,4,2,1,1691.0,1662.0
2021-04-12,5983890,260,205,0,4,2,0,146.0,541.0
2021-04-13,7176675,429,398,1,4,2,0,260.0,460.0
2021-04-14,7280957,727,583,2,4,2,0,429.0,556.0
2021-04-15,6625027,315,241,3,4,2,0,727.0,606.0
2021-04-16,6512790,419,343,4,4,2,0,315.0,427.0
2021-04-17,6075356,409,367,5,4,2,1,419.0,1691.0
2021-04-18,5313364,490,397,6,4,2,1,409.0,146.0
2021-04-19,6502890,340,267,0,4,2,0,490.0,260.0
2021-04-20,5308023,300,194,1,4,2,0,340.0,429.0
2021-04-21,5089113,217,107,2,4,2,0,300.0,727.0
2021-04-22,6601725,279,222,3,4,2,0,217.0,315.0
2021-04-23,7679289,771,680,4,4,2,0,279.0,419.0
2021-04-24,7133973,1064,975,5,4,2,1,771.0,409.0
2021-04-25,6373652,531,472,6,4,2,1,1064.0,490.0
2021-04-26,6586048,375,286,0,4,2,0,531.0,340.0
2021-04-27,6474450,359,227,1,4,2,0,375.0,300.0
2021-04-28,5823927,271,158,2,4,2,0,359.0,217.0
2021-04-29,6575373,288,162,3,4,2,0,271.0,279.0
2021-04-30,6571652,349,264,4,4,2,0,288.0,771.0
2021-05-01,6245005,858,767,5,5,2,1,349.0,1064.0
2021-05-02,6026468,438,402,6,5,2,1,858.0,531.0
2021-05-03,5915800,290,239,0,5,2,0,438.0,375.0
2021-05-04,6020252,287,192,1,5,2,0,290.0,359.0
2021-05-05,6661621,388,296,2,5,2,0,287.0,271.0
2021-05-06,6765129,587,545,3,5,2,0,388.0,288.0
2021-05-07,7083021,383,317,4,5,2,0,587.0,349.0
2021-05-08,7507535,1176,1139,5,5,2,1,383.0,858.0
2021-05-09,7181194,871,827,6,5,2,1,1176.0,438.0
2021-05-10,6641285,412,362,0,5,2,0,871.0,290.0
2021-05-11,6851488,398,345,1,5,2,0,412.0,287.0
2021-05-12,7703028,864,1022,2,5,2,0,398.0,388.0
2021-05-13,7697844,1043,1218,3,5,2,0,864.0,587.0
2021-05-14,7692660,1176,1468,4,5,2,0,1043.0,383.0
2021-05-15,7580741,2388,2271,5,5,2,1,1176.0,1176.0
2021-05-16,8535640,2629,2271,6,5,2,1,2388.0,871.0
2021-05-17,8209509,939,1169,0,5,2,0,2629.0,412.0
2021-05-18,8203580,1261,1318,1,5,2,0,939.0,398.0
2021-05-19,7984800,1271,1335,2,5,2,0,1261.0,864.0
2021-05-20,7979175,1058,1548,3,5,2,0,1271.0,1043.0
2021-05-21,8717461,2413,2985,4,5,2,0,1058.0,1176.0
2021-05-22,8816924,2382,3630,5,5,2,1,2413.0,2388.0
2021-05-23,9552735,5865,5387,6,5,2,1,2382.0,2629.0
2021-05-24,9332620,5898,4594,0,5,2,0,5865.0,939.0
2021-05-25,8689335,1532,1541,1,5,2,0,5898.0,1261.0
2021-05-26,7941675,663,951,2,5,2,0,1532.0,1271.0
2021-05-27,8570691,1560,1729,3,5,2,0,663.0,1058.0
2021-05-28,7929975,322,1035,4,5,2,0,1560.0,2413.0
2021-05-29,8980505,3583,3412,5,5,2,1,322.0,2382.0
2021-05-30,7706902,4391,3662,6,5,2,1,3583.0,5865.0
2021-05-31,8861622,1778,2096,0,5,2,0,4391.0,5898.0
2021-06-01,8538453,1695,2027,1,6,2,0,1778.0,1532.0
2021-06-02,8637183,1534,2081,2,6,2,0,1695.0,663.0
2021-06-03,8209617,628,1876,3,6,2,0,1534.0,1560.0
2021-06-04,9044577,1859,5064,4,6,2,0,628.0,322.0
2021-06-05,9562371,5810,5593,5,6,2,1,1859.0,3583.0
2021-06-06,8084769,6392,2593,6,6,2,1,5810.0,4391.0
2021-06-07,8603235,1891,2551,0,6,2,0,6392.0,1778.0
2021-06-08,8701305,623,1342,1,6,2,0,1891.0,1695.0
2021-06-09,8799126,1449,2683,2,6,2,0,623.0,1534.0
2021-06-10,9315185,2202,3296,3,6,2,0,1449.0,628.0
2021-06-11,9202732,2449,4157,4,6,2,0,2202.0,1859.0
2021-06-12,7732667,5899,3338,5,6,2,1,2449.0,5810.0
2021-06-13,8979733,5151,3317,6,6,2,1,5899.0,6392.0
2021-06-14,7929422,844,1286,0,6,2,0,5151.0,1891.0
2021-06-15,8548951,1766,2024,1,6,2,0,844.0,623.0
2021-06-16,8750490,2025,2467,2,6,2,0,1766.0,1449.0
2021-06-17,8743434,2171,2894,3,6,2,0,2025.0,2202.0
2021-06-18,8112585,733,2601,4,6,2,0,2171.0,2449.0
2021-06-19,9353115,6731,5645,5,6,2,1,733.0,5899.0
2021-06-20,9241226,6317,4502,6,6,2,1,6731.0,5151.0
2021-06-21,8714790,1101,1661,0,6,2,0,6317.0,844.0
2021-06-22,8500489,1428,1776,1,6,2,0,1101.0,1766.0
2021-06-23,8493765,2192,2477,2,6,2,0,1428.0,2025.0
2021-06-24,8693958,2787,2920,3,6,2,0,2192.0,2171.0
2021-06-25,8273400,1701,1776,4,6,2,0,2787.0,733.0
2021-06-26,8576888,2081,2784,5,6,2,1,1701.0,6731.0
2021-06-27,9086044,6449,5689,6,6,2,1,2081.0,6317.0
2021-06-28,8665818,2293,2749,0,6,2,0,6449.0,1101.0
2021-06-29,8040513,1029,1758,1,6,2,0,2293.0,1428.0
2021-06-30,8858129,1756,3009,2,6,2,0,1029.0,2192.0
2021-07-01,8850733,5907,5605,3,7,3,0,1756.0,2787.0
2021-07-02,8740550,2525,4643,4,7,3,0,5907.0,1701.0
2021-07-03,9452218,7838,6248,5,7,3,1,2525.0,2081.0
2021-07-04,9443754,7312,6274,6,7,3,1,7838.0,6449.0
